Phone_Name,Price,Review_ID,Author,Location,Rating,Title,Review,Age
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-3eda0e0a-d698-44e3-8d9f-c7978d065c1b,Vishal  Kumar, Katihar District,5,Mind-blowing purchase,High priceLow batteryBest cameraBest gamingSmall and handy sizeLarge app sizesNo fingerprint sensorBest audioAwesome lookFrustrating InterfaceOverall it is very awesome phone but u can get much better at same price point in android...,"Sep, 2020"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-a9061256-985b-436d-969b-ba1e5085bb67,Flipkart Customer, Pimpri Chinchwad,5,Terrific,"Awesome smart phone.... Loved it.Big display, awesome battery backup, Monster sounds, great colour, Apple durability what more u want.","Aug, 2020"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-420c0286-cb90-46e8-a6db-508065ae14b3,Daksh Kumar, Lucknow,5,Worth every penny,"Great phone,since the prices have gone down now it’s worth buying over iPhone se .","Oct, 2020"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-effbf9b6-d53f-46c4-9549-564e0ab80cbc,Sujeet Rudra, Phusro,5,Best in the market!,"It is really cool . This iPhone XR is really good and cheap also . Are you looking for a good phone ,good battery life , good performance, good camera, videography then look or go through it .❤️❤️","Apr, 2021"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-40eb8c71-333a-44c1-adc1-b68ede3d49b6,Pratyashi  Devi, Tihu,5,Simply awesome,My First iphone 📱  Feeling Good 😍,"Oct, 2019"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-4e848c4b-6999-48e2-94b9-e6ff02b62ef5,Aravind Tejaswi Kandadai, Hyderabad,5,Wonderful,Great phone at Great Price point.. Most affordable iPhone.. loved it,"Oct, 2019"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-c3ccb90c-f743-465d-aa19-20f53b6ec23b,Flipkart Customer, Pune,5,Fabulous!,This phone is Epic💕💕💕Just loved it!! Camera is the best part while battery backup is way better than other iphones ! Display is fine dont worry🤦🏻‍♀️✨,"Dec, 2020"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-32bcf24e-28a6-4b92-a8c4-9ab3fd5da1d8,Anjalu Maurya, Mirzapur Cum Vindhyachal,5,Excellent,Love the red colour,"May, 2019"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-fcf7fa71-9ce3-46c1-b9ad-1db3ab2c135a,Akin Chhikara, New Delhi,5,Perfect product!,Good camera nice product,"Apr, 2021"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-cef0bc2d-8052-4e43-8e61-9a70135c01f2,Sayantan Ghosh, Bansberia,5,Highly recommended,"One of the best 🔥 superb phone with great camera,awesome battery backup and ultra smooth performance 👌🏻 value for money","Jan, 2021"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-90555503-6e24-487c-a3c6-426e43f1ca76,Vignesh V, Dindigul,5,Terrific,Most successful model in APPLE .The good thing is everything.but inside the box there is no lightning connector to 3.5mm jack.,"Aug, 2020"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-93c0b36d-f1dd-43e6-85f8-a081da71f800,Flipkart Customer, Baripada,5,Terrific purchase,Camera is really good and it’s a satisfactory product,"Nov, 2020"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-26fadccf-89f2-45ce-b37a-71007f5161dd,anil kumar  sahu, Ghaziabad,4,Value-for-money,Nice mobile with outstanding performance,"Jan, 2021"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-5550434a-c742-47de-a4a1-ae2acc89ace4,ghevariya jigar, Surat,5,Highly recommended,Excellent performance and better life is too good . But price is bit high it should be around 30k,"Jan, 2021"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-f737b6ab-7dba-425c-a0ea-5ee230c0ad5c,Solomon  Raj, Rayachoti,5,Must buy!,Apple🍎iPhone XR was Excellent & Brilliant,"Oct, 2019"
